ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date
673,Natural High Forest Rehabilitation Project on degraded land of Kibale National Park,PRIMAKLIMA e.V.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0001,Registered,Uganda,74181,Africa,4/6/2020,1/1/2009,12/31/2068
612,The Kasigau Corridor REDD Project - Phase II The Community Ranches,Wildlife Works Carbon LLC,Agriculture Forestry and Other Land Use,REDD,VM0009,Registered,Kenya,1461479,Africa,6/4/2020,1/1/2010,12/31/2039
1403,"The Paraguay Forest Conservation Project – Reduction of GHG Emissions from Deforestation and Forest Degradation in the Parana Atlantic Ecosystem – Forest Protection in the La Amistad Community, San Rafael",Swire Pacific Offshore Operations (Pte) Ltd. (SPO),Agriculture Forestry and Other Land Use,REDD,VM0007,Registered,Paraguay,1265,Latin America,4/6/2020,10/31/2010,10/30/2030
1144,Composting Project in Santa Catarina,Multiple Proponents,Waste handling and disposal,,AMS-III.D.; AMS-III.F.,Registered,Brazil,18077,Latin America,4/6/2020,,
697,Hebei Kangbao Sanxiatian Wind Farm Project,"Hebei Construction Investment New Energy Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,124846,Asia,4/6/2020,,
736,Guyuan Wuhuaping 49.5 MW Wind Power Project,Construction Investment Yanshan (Guyuan) Wind Energy,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,117322,Asia,4/6/2020,,
807,Hebei Chongli County Qingsanying Second Phase 49.3MW Wind Power Project,"Chongli Construction Investment Huashi Wind Energy Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,108101,Asia,4/6/2020,,
808,Yuxian Baiyantuo 49.3 MW Wind Power Project,"Hebei Construction Investment Yuzhou Wind Energy Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,86587,Asia,4/6/2020,,
814,Hebei Yuxian Second Phase 49.5MW Wind Power Project,"Hebei Construction Investment Yuzhou Wind Energy Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,111243,Asia,4/6/2020,,
892,Hebei Chengde Weichang Yudaokou Pasture 150MW Wind Farm Project,"Hebei Construction Investment New Energy Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,258571,Asia,4/6/2020,,
413,Hebei Yuxian Kongzhongcaoyuan 49.5MW Wind Farm Project,"Hebei Construction Investment Yuzhou Wind Energy Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,118735,Asia,4/6/2020,,
414,Hebei Haixing 49.5MW Wind Farm Project,"Hebei Construction Investment Zhongxing Wind Energy CO., LTD",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,96650,Asia,4/6/2020,,
1319,Small-Scale Hydropower Project Sahanivotry In Madagascar.,Hydelec Madagascar,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Madagascar,46490,Africa,4/6/2020,10/1/2018,9/30/2028
963,The Purus Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0007,Registered,Brazil,89868,Latin America,6/4/2020,5/23/2011,5/22/2041
1499,Toros Hydroelectric Power Plant,Aydem Yenilenebilir Enerji A.Ş.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,96275,Middle East,11/9/2015,5/17/2023,5/16/2033
1500,Reis Enerji Grouped HEPP Project,Reis Rs Enerji Elektrik Üretim Sanayi ve Ticaret A.Ş.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,16518,Middle East,12/28/2015,4/29/2016,4/28/2026
832,Cikel Brazilian Amazon REDD APD Project   Avoiding Planned Deforestation,CBNS NEGÓCIOS FLORESTAIS S/A,Agriculture Forestry and Other Land Use,REDD,VM0007,Registered,Brazil,370000,Latin America,4/6/2020,7/19/2007,7/18/2027
1201,Gola REDD project,Gola Rainforest Conservation LG,Agriculture Forestry and Other Land Use,REDD,VM0007,Registered,Sierra Leone,498667,Africa,4/11/2015,8/1/2012,7/31/2042
1497,VCS Grouped Project for Renewable Power Generation by Essel Mining and Industries Limited,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002; AMS-I.D.; AMS-I.F.,Registered,India,247123,Asia,4/6/2020,,
833,Winchester Landfill Gas Project,County of Frederick Public Works Department,Waste handling and disposal,,ACM0001,Registered,United States,35318,North America,4/6/2020,9/30/2018,9/29/2028
1496,Jubilación Segura : Agroforestry And Reforestation With Smallscale Farmers in Peru,The PURE PROJECT SAS,Agriculture Forestry and Other Land Use,ARR,AR-AMS0007,Registered,Peru,36439,Latin America,4/6/2020,1/1/2010,12/31/2069
1495,Selco Clean Energy Products Grouped Project,Selco Solar Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.J; AMS-I.F.; AMS-III.AR,Registered,India,34551,Asia,12/7/2015,,
726,"Lamas III-IV 37.3 MW Hydroelectric Power Plant Project, Turkey",TGT Enerji Üretim ve Tic. A.Ş.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,69372,Middle East,4/6/2020,6/5/2019,6/4/2029
1297,Eren 37 MW Hydroelectric Power Plant,IRMAK Enerji. Üretim San. ve Tic. Ltd. Sti.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,73787,Middle East,4/6/2020,,
1318,Livelihoods' mangrove restoration grouped project in Senegal,Livelihoods Fund SICAV SIF,Agriculture Forestry and Other Land Use,ARR,AR-AM0014,Registered,Senegal,30000,Africa,4/6/2020,7/31/2009,7/30/2039
438,"Grouped Hydropower Plants in Chongqing, Yunnan,Sichuan and Guizhou Provinces, P.R. China",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,China,369699,Asia,12/19/2012,4/1/2016,3/31/2026
33,Kitambar Switching Fuel Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,35588,Latin America,4/6/2020,1/1/2017,12/31/2026
1342,"AAC Block/Panel Manufacturing unit at Krishna, Andhra Pradesh",Multiple Proponents,Manufacturing industries,,AMS-III.Z,Registered,India,56107,Asia,9/15/2015,,
674,Rimba Raya Biodiversity Reserve Project,InfiniteEARTH,Agriculture Forestry and Other Land Use,REDD,VM0004,Registered,Indonesia,3527171,Oceania,4/6/2020,7/1/2009,6/30/2039
1206,Montanitas Hydroelectric Project,Celsia Colombia S.A. E.S.P.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Colombia,55851,Latin America,4/6/2020,6/16/2022,6/15/2032
1423,"Teesta Low Dam Project, Stage-IV",NHPC Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,696816,Asia,3/17/2016,2/14/2016,2/13/2026
1424,Uri II Hydroelectric Project,NHPC Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,1048427,Asia,3/17/2016,,
1425,Parbati Hydroelectric Project Stage III,NHPC Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,708572,Asia,3/17/2016,,
1338,AAC blocks manufacturing unit based on an energy efficient brick/block manufacturing technology by Biltech Building Elements (Budge-Budge),Biltech Building Elemnts Limited,Manufacturing industries,,AMS-III.Z,Registered,India,34208,Asia,4/6/2020,,
1485,Chorokhi Hydro Power Plant Project,Achar Energy 2007 Ltd. Co.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Georgia,423245,Asia,4/6/2020,2/23/2017,2/22/2027
1479,Wind Power Project of CLP Wind Farms (India) Private Limited at Jath,Apraava Renewable Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,97400,Asia,4/6/2020,,
1480,"Wind power project in Maharashtra, India - Andhra Lake Phase - I",Apraava Renewable Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,82885,Asia,4/6/2020,8/19/2021,8/18/2031
1481,"Wind power project in Maharashtra, India - Andhra Lake Phase - II",Apraava Renewable Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,113226,Asia,4/6/2020,,
1482,"Wind Energy Project in Harapanahalli, Karnataka",Apraava Renewable Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,75597,Asia,9/7/2015,1/21/2021,1/20/2031
1483,La Ferme - Bambous solar photovoltaic power plant,Sarako Pvp Co Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Mauritius,22226,Africa,4/6/2020,,
1413,Grid Interactive Solar Photovoltaic Power Project in Gujarat,Samta Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,41034,Asia,8/3/2015,,
1261,Grid connected electricity generation using natural gas by Lanco Kondapalli Power Limited,Lanco Kondapalli Power Limited,Energy industries (renewable/non-renewable sources),,AM0029,Registered,India,830133,Asia,4/6/2020,,
1477,Katingan Peatland Restoration and Conservation Project,PT. Rimba Makmur Utama (PT. RMU),Agriculture Forestry and Other Land Use,ARR; REDD; WRC,VM0007,Registered,Indonesia,7451846,Asia,4/6/2020,11/1/2010,10/31/2070
1473,Hydroelectric Project MULATOS II,Energía del Suroeste S.A E.S.P,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Colombia,18529,Latin America,10/2/2015,8/26/2019,8/25/2029
1468,Northern Kenya Grassland Carbon Project,Northern Rangelands Trust,Agriculture Forestry and Other Land Use,ALM,VM0032,Registered,Kenya,1797493,Africa,5/5/2020,1/1/2013,12/31/2042
288,Red Hills Wind Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,United States,293839,North America,1/15/2010,,
903,Hebei Guyuan County Dongxinying 199.5 MW Wind Power Project,"Hebei Construction Investment New Energy Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,335460,Asia,4/6/2020,,
456,Barro Forte Ceramic Switching Fuel Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,16589,Latin America,4/6/2020,1/1/2018,12/31/2027
281,Bundled Wind Power Project in Tamil Nadu managed by Enercon India Limited-I,Enercon (India) Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,29342,Asia,4/6/2020,,
1464,Alkumru Hydroelectric Power Plant,Limak Hidroelektrik Santral Yatırımları Anonim Sirketi,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,475143,Middle East,4/6/2020,3/10/2021,3/9/2031
1463,India Sundarbans Mangrove Restoration,Livelihoods Fund SICAV SIF,Agriculture Forestry and Other Land Use,ARR,AR-AM0014,Registered,India,51249,Asia,4/6/2020,9/28/2010,9/27/2030
1193,Murat Hydroelectric Power Plant,Elestaş Elektrik Üretim Anonim Şirketi,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,14141,Middle East,4/6/2020,,
1380,Akinci Hydroelectric Power Plant,Aydem Yenilenebilir Enerji A.Ş.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,225831,Middle East,6/30/2015,10/24/2018,10/23/2028
1060,Bethlehem Authority Improved Forest Management Project,Bethlehem Authority,Agriculture Forestry and Other Land Use,IFM,VM0003,Registered,United States,21770,North America,4/6/2020,5/29/2012,5/28/2112
780,Dempsey Ridge Wind Project,"Dempsey Ridge Wind Farm, LLC",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,United States,312658,North America,1/10/2012,,
1081,"Clean Energy Generation in Gujarat, India",Wind World Wind Resources Development Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,23436,Asia,4/6/2020,,
1361,Reforestation Project in Qinghai Province 2012,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,China,6708,Asia,6/25/2015,4/1/2012,3/31/2042
985,Cordillera Azul National Park REDD Project,"CIMA, Cordillera Azul",Agriculture Forestry and Other Land Use,REDD,VM0007,Registered,Peru,1575268,Latin America,4/6/2020,8/8/2008,8/7/2028
1461,Grouped Connect Solar PV Power Generation Project in China,"China Three Gorges Renewables (Group) Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,302628,Asia,4/6/2020,,
756,Crow Lake Wind Emissions Reduction Project,Multiple Proponents,Construction; Energy industries (renewable/non-renewable sources),,ACM0002,Registered,United States,432128,North America,4/6/2020,,
98,Pamir I Hydropower Generation,Pamir Energy Company,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Tajikistan,50667,Asia,7/15/2009,,
1459,"Gokgedik 24.882 MWm / 24.266 MWe Runoff river HEPP, Turkey",Uhud Enerji Uretim Tic. ve San. A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,58072,Middle East,9/7/2021,,
944,Alto Mayo Conservation Initiative,Conservation International Foundation,Agriculture Forestry and Other Land Use,REDD,VM0015,Registered,Peru,515268,Latin America,4/6/2020,6/15/2008,6/14/2028
685,"Cakit Hydropower Plant, Turkey",Cakit Enerji A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,50903,Middle East,9/6/2015,,
959,‘Guanaré’ Forest Plantations on degraded grasslands under extensive grazing,Guanaré S.A.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0001,Registered,Uruguay,127416,Latin America,4/6/2020,4/24/2006,4/23/2066
440,Infra-Red Automatic Refrigerant Leak Detection Efficiency Project,Multiple Proponents,Fugitive emissions from production and consumption of halocarbons and sulphur hexafluoride,,VM0001,Registered,United States,23000,North America,4/6/2020,,
354,Assunção Ceramic Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,14053,Latin America,4/6/2020,6/1/2017,5/31/2027
500,"Positive Climate Care 3.55 MW bundled Grid connected Wind Power Project Activity in Jaisalmer, Rajasthan, India",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,3120,Asia,10/8/2010,,
1456,Koroglu Hydroelectric Power Plant,ETKEN Elektrik Uretim Ltd.Şti.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,13846,Middle East,4/6/2020,,
1453,Gansu Ganzhou District Nantan Phase I 50MWp Solar Photovoltaic Power Project,"Gansu Heihe Hydropower New Energy Development Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,67453,Asia,6/10/2015,,
353,Composting of Municipal organic waste in Mahajanga (Madagascar),Goodplanet,Waste handling and disposal,,AMS-III.F.,Registered,Madagascar,14948,Africa,4/10/2012,,
1354,Ball State University Campus-Wide Clean Energy and Efficiency Project,BALL STATE UNIVERSITY,Energy demand; Energy industries (renewable/non-renewable sources),,VM0025; VMD0038,Registered,United States,21115,North America,4/6/2020,7/1/2021,6/30/2031
1360,Forest Management to reduce deforestation and degradation in Shipibo Conibo and Cacataibo Indigenous communities of Ucayali region,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Registered,Peru,564818,Latin America,4/6/2020,1/1/2021,12/31/2040
63,"Argibem, São Sebastião and Vulcão Ceramics Fuel Switching Project",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,Brazil,20814,Latin America,6/18/2012,,
468,Capricorn Ridge 4 Wind Farm,NextEra Energy Resources,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,United States,212735,North America,4/6/2020,1/1/2020,12/31/2029
1202,LOWER ZAMBEZI REDD+ PROJECT,BioCarbon Partners,Agriculture Forestry and Other Land Use,REDD,VM0009,Registered,Zambia,189117,Africa,4/6/2020,10/1/2009,9/30/2039
1447,199.70 MW Wind Project in Maharashtra by BWDPL,Bothe Windfarm Development Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,138354,Asia,4/6/2020,,
1446,Sichuan Furong Coal Mine Methane Utilization Project,Sichuan Furong Group's Limited Industrial Company,"Fugitive emissions from fuels (solid, oil and gas); Mining/mineral production",,ACM0008,Registered,China,215387,Asia,6/22/2015,,
1317,Reforestation Grouped Project at Pratigi Environmental Protection Area,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-AMS0007,Registered,Brazil,1636,Latin America,4/6/2020,5/1/2011,4/30/2111
1444,"Three Gorges New Energy Jiuquan Co., Ltd Guazhou 100MW Solar Power Project","Three Gorges New Energy Jiuquan Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,126206,Asia,6/4/2015,,
1402,Diyoban 19.04 MW Hydroelectric Power Plant Project,Ati Energy and Electric Power Generation Company (Ati Enerji ve Elektrik Üretim A.Ş.),Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,18925,Middle East,5/14/2015,,
1441,"Bundled clean energy project in jamnagar, Gujarat",Vish Wind Infrastructure LLP,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,25641,Asia,4/6/2020,,
138,Greater New Bedford LFG Utilization Project,Commonwealth New Bedford Energy LLC,Energy industries (renewable/non-renewable sources),,ACM0001,Registered,United States,80398,North America,4/6/2020,3/29/2016,3/28/2026
450,Midshore Regional Solid Waste Facility (MRSWF) Landfill Gas Combustion Project,Maryland Environmental Service,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,United States,17132,North America,4/6/2020,10/28/2019,10/27/2029
879,Wewoka Small Scale Landfill Gas Recovery and Thermal Energy Generation Project,Multiple Proponents,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.C.; AMS-III.G.,Registered,United States,26697,North America,6/4/2020,9/17/2021,9/16/2031
872,Afognak Forest Carbon Project,ClimeCo LLC,Agriculture Forestry and Other Land Use,IFM,VM0012,Registered,United States,40451,North America,4/6/2020,1/1/2006,12/31/2035
